threshold,exposure,cost_bps_per_rebalance,daily_turnover,turnover_rescale,turnover_entry_exit_flip,gross_sharpe,net_sharpe,annual_cost_drag,break_even_cost_bps
0.9,as_selected,0,1.9134361486357202e-05,0.0,1.9134361486357202e-05,0.4966500111174605,0.4966500111174605,0.0,122231.99999999999
0.9,as_selected,1,1.9134361486357202e-05,0.0,1.9134361486357202e-05,0.4966500111174605,0.49664594794242356,4.821859094562015e-07,122231.99999999999
0.9,as_selected,5,1.9134361486357202e-05,0.0,1.9134361486357202e-05,0.4966500111174605,0.49662969524227557,2.4109295472810076e-06,122231.99999999999
0.9,as_selected,10,1.9134361486357202e-05,0.0,1.9134361486357202e-05,0.4966500111174605,0.4966093793670908,4.821859094562015e-06,122231.99999999999
0.9,as_selected,25,1.9134361486357202e-05,0.0,1.9134361486357202e-05,0.4966500111174605,0.4965484317415365,1.2054647736405037e-05,122231.99999999999
