threshold,exposure,cost_bps_per_rebalance,daily_turnover,turnover_rescale,turnover_entry_exit_flip,gross_sharpe,net_sharpe,annual_cost_drag,break_even_cost_bps
0.5,as_selected,0,0.16912903083115846,0.0,0.16912903083115846,0.05768432672213769,0.05768432672213769,0.0,2.683130552963282
0.5,as_selected,1,0.16912903083115846,0.0,0.16912903083115846,0.05768432672213769,0.036185437427156866,0.004262051576945193,2.683130552963282
0.5,as_selected,5,0.16912903083115846,0.0,0.16912903083115846,0.05768432672213769,-0.04981011975276555,0.021310257884725965,2.683130552963282
0.5,as_selected,10,0.16912903083115846,0.0,0.16912903083115846,0.05768432672213769,-0.15730456622766847,0.04262051576945193,2.683130552963282
0.5,as_selected,25,0.16912903083115846,0.0,0.16912903083115846,0.05768432672213769,-0.4797879056523773,0.10655128942362983,2.683130552963282
